customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenCateg,Monthlycharges_group,tenure_group,TotalChargeperTenure,TotalServices,EngagementScore,Borough
9530-EHPOH,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608.0,Yes,No,31-60$,0-12 months,55.27272727272727,3,1,Brooklyn
2725-IWWBA,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,No,No,31-60$,25-48 months,55.654347826086955,4,3,Brooklyn
0345-HKJVM,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,No,61-90$,0-12 months,96.26666666666667,3,2,Queens
1061-PNTHC,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,No,No,91-120$,49-72 months,106.30357142857143,7,5,The Bronx
0394-YONDK,Male,0,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.15,1790.15,No,No,0-30$,49-72 months,25.57357142857143,2,0,Queens
6574-MCOEH,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,No,No,61-90$,25-48 months,76.70909090909092,6,4,Staten Island
7399-QHBJS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,No,No,61-90$,49-72 months,66.11527777777778,5,3,Queens
3049-SOLAY,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,Yes,No,91-120$,0-12 months,97.61666666666667,4,2,Brooklyn
0997-YTLNY,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,No,No,31-60$,13-24 months,50.19210526315789,2,1,The Bronx
3317-HRTNN,Female,1,No,No,5,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,Yes,Yes,31-60$,0-12 months,39.6,2,2,Queens
9479-HYNYL,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,No,No,61-90$,49-72 months,80.35281690140846,6,5,Manhattan
3235-ETOOB,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,Yes,No,61-90$,0-12 months,76.2375,2,1,Staten Island
9708-KFDBY,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.55,20.55,No,No,0-30$,0-12 months,20.55,1,0,Brooklyn
8058-INTPH,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes,No,61-90$,0-12 months,79.65,2,1,Brooklyn
3642-GKTCT,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,No,No,91-120$,49-72 months,114.64999999999999,8,6,Manhattan
0774-RMNUW,Female,0,Yes,Yes,71,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No,No,31-60$,49-72 months,58.06549295774647,5,5,Brooklyn
1334-PDUKM,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,5762.95,No,No,61-90$,49-72 months,84.74926470588235,4,2,Brooklyn
0756-MPZRL,Male,0,No,No,46,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,No,No,31-60$,25-48 months,33.43152173913043,2,2,Brooklyn
2242-MFOTG,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),80.1,2603.3,No,No,61-90$,25-48 months,78.88787878787879,3,1,Brooklyn
2927-CVULT,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,No,No,91-120$,49-72 months,105.02641509433961,7,5,The Bronx
2144-BFDSO,Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,No,Yes,91-120$,49-72 months,108.63799999999999,7,5,Brooklyn
8745-PVESG,Female,0,No,No,57,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,No,No,31-60$,49-72 months,39.61842105263158,3,3,Queens
7647-GYYKX,Female,0,Yes,Yes,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.35,1092.35,No,No,0-30$,49-72 months,20.2287037037037,1,0,Manhattan
5647-FXOTP,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6401.25,No,Yes,91-120$,49-72 months,106.6875,6,4,Queens
5569-OUICF,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,Yes,Yes,91-120$,25-48 months,100.43571428571428,5,3,Brooklyn
8821-XNHVZ,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,Yes,No,61-90$,0-12 months,80.05,2,1,The Bronx
2082-OJVTK,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35,Yes,No,61-90$,25-48 months,93.04655172413793,4,2,Brooklyn
9700-ISPUP,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,No,No,61-90$,0-12 months,61.69,4,3,Manhattan
9839-ETQOE,Male,0,No,Yes,43,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,No,No,31-60$,25-48 months,44.48488372093023,3,3,The Bronx
6078-VESFR,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,No,Yes,61-90$,13-24 months,65.31538461538462,1,0,Queens
9027-TMATR,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,3460.3,No,No,61-90$,25-48 months,80.47209302325582,6,5,Manhattan
5940-NFXKV,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,Yes,No,61-90$,13-24 months,77.14473684210526,3,1,Queens
1941-HOSAM,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No,No,91-120$,0-12 months,90.1,3,2,Queens
9110-HSGTV,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,No,No,61-90$,49-72 months,80.51159420289855,6,5,The Bronx
0704-VCUMB,Female,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,1278.8,No,No,0-30$,49-72 months,20.963934426229507,1,0,The Bronx
6171-ZTVYB,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,No,No,61-90$,25-48 months,67.61279069767441,5,3,Queens
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,146.3,Yes,No,0-30$,0-12 months,24.383333333333336,1,0,Manhattan
9564-KCLHR,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,Yes,No,31-60$,0-12 months,51.25,2,1,The Bronx
1935-IMVBB,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,No,No,61-90$,49-72 months,88.44553571428571,3,2,Staten Island
2535-PBCGC,Female,0,Yes,No,70,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,4504.9,No,No,61-90$,49-72 months,64.35571428571428,6,6,Queens
2082-CEFLT,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,Yes,No,31-60$,0-12 months,45.6,1,0,Queens
1470-PSXNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,No,No,91-120$,49-72 months,92.24795918367346,5,3,Brooklyn
1213-NGCUN,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,Yes,No,31-60$,0-12 months,44.55833333333334,2,1,Staten Island
2498-XLDZR,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,2316.85,No,No,61-90$,25-48 months,72.4015625,6,5,Brooklyn
9866-OCCKE,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,No,Yes,91-120$,49-72 months,112.1576388888889,7,5,Manhattan
5338-YHWYT,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),61.45,2302.35,No,No,61-90$,25-48 months,62.225675675675674,4,3,Brooklyn
7718-UPSKJ,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,No,No,91-120$,49-72 months,105.1,6,5,Brooklyn
8731-WBBMB,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,No,No,61-90$,25-48 months,79.94423076923077,6,5,Queens
1448-CYWKC,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,No,No,91-120$,49-72 months,107.33448275862068,6,4,Staten Island
7901-IIDQV,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,No,No,31-60$,13-24 months,51.760416666666664,3,1,Brooklyn
2690-DVRVK,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.55,99.45,No,No,0-30$,0-12 months,19.89,1,0,Manhattan
5688-KZTSN,Male,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.0,288.05,Yes,No,0-30$,13-24 months,19.203333333333333,1,0,Brooklyn
1270-XKUCC,Female,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,599.25,No,No,0-30$,25-48 months,19.975,1,0,Brooklyn
0334-ZFJSR,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,No,No,61-90$,49-72 months,62.947272727272725,5,3,Queens
2894-QOJRX,Female,0,Yes,No,25,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Yes,No,31-60$,25-48 months,34.12,1,1,Queens
5747-PMBSQ,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,Yes,91-120$,0-12 months,93.41,5,4,Brooklyn
5583-EJXRD,Male,0,Yes,Yes,44,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,No,No,31-60$,25-48 months,53.98181818181818,5,5,Queens
4565-EVZMJ,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,2813.05,No,No,31-60$,25-48 months,59.85212765957447,4,3,Brooklyn
3143-JQEGI,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,Yes,No,61-90$,13-24 months,94.06153846153846,3,2,Queens
6386-SZZKH,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Yes,No,91-120$,49-72 months,108.02448979591837,7,5,Staten Island
3327-YBAKM,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,No,91-120$,49-72 months,98.66171875,5,4,The Bronx
9441-QHEVC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.1,19.1,No,No,0-30$,0-12 months,19.1,1,0,Queens
6705-LNMDD,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,1003.05,No,No,31-60$,13-24 months,50.152499999999996,2,1,Manhattan
2580-ASVVY,Female,0,Yes,No,37,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,No,No,31-60$,25-48 months,43.056756756756755,3,3,The Bronx
3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,No,No,61-90$,25-48 months,83.66499999999999,3,1,Brooklyn
5032-USPKF,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,No,61-90$,25-48 months,83.88552631578948,7,5,The Bronx
2982-IHMFT,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,Yes,61-90$,0-12 months,74.45,2,0,Staten Island
3521-SYVOR,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,Yes,No,61-90$,25-48 months,63.38378378378378,3,2,Brooklyn
4254-QPEDE,Female,0,Yes,No,52,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,No,61-90$,49-72 months,64.04038461538461,6,6,Brooklyn
6283-GITPX,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,No,No,61-90$,49-72 months,77.78450704225352,6,5,Staten Island
9526-JAWYF,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,Yes,No,61-90$,25-48 months,89.81923076923077,4,3,Manhattan
0771-CHWSK,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No,No,61-90$,49-72 months,72.7030303030303,6,4,Brooklyn
9788-HNGUT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,No,No,91-120$,49-72 months,119.36666666666666,8,6,Brooklyn
9495-REDIY,Male,0,No,Yes,25,No,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55,No,No,31-60$,25-48 months,38.821999999999996,2,2,Queens
5375-XLDOF,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,No,91-120$,49-72 months,111.09855072463769,8,6,Manhattan
1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,No,61-90$,49-72 months,69.54811320754717,5,3,Manhattan
5649-VUKMC,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,No,91-120$,0-12 months,92.92916666666667,4,3,Staten Island
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,No,91-120$,25-48 months,97.57692307692308,5,4,Queens
8992-OBVDG,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,No,61-90$,13-24 months,66.36190476190475,3,2,Manhattan
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,No,61-90$,0-12 months,89.35,3,2,Manhattan
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,No,91-120$,25-48 months,92.61041666666667,5,3,Queens
5701-GUXDC,Female,0,Yes,No,26,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,No,31-60$,25-48 months,37.63846153846154,2,2,Brooklyn
1460-UZPRJ,Male,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.95,1258.15,No,No,0-30$,49-72 months,20.96916666666667,1,0,Staten Island
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,331.35,No,No,0-30$,13-24 months,18.408333333333335,1,0,The Bronx
5143-EGQFK,Female,1,No,No,10,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,Yes,0-30$,0-12 months,29.139999999999997,1,1,Queens
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,No,61-90$,0-12 months,90.75,4,2,Manhattan
2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.4,84.75,No,No,0-30$,0-12 months,21.1875,1,0,Brooklyn
0485-ZBSLN,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.75,1715.1,No,No,0-30$,49-72 months,26.386153846153846,2,0,Manhattan
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.35,1715.15,No,No,0-30$,49-72 months,24.502142857142857,2,0,Manhattan
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,No,91-120$,13-24 months,88.73611111111111,4,2,Manhattan
0847-HGRML,Male,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.0,1250.1,No,No,0-30$,49-72 months,20.16290322580645,1,0,Staten Island
8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,No,31-60$,49-72 months,60.55757575757576,3,2,Manhattan
9227-YBAXE,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,No,61-90$,49-72 months,80.2323076923077,7,5,Queens
6168-WFVVF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,Yes,61-90$,0-12 months,78.5,1,0,The Bronx
9860-LISIZ,Female,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,673.2,No,No,0-30$,25-48 months,19.8,1,0,Brooklyn
0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,No,91-120$,13-24 months,90.1375,4,2,Queens
0877-SDMBN,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,No,91-120$,49-72 months,104.42685185185185,6,4,Queens
2786-GCDPI,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,Yes,91-120$,49-72 months,104.447,6,4,Queens
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,No,91-120$,49-72 months,102.70070422535211,6,5,The Bronx
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,No,61-90$,0-12 months,79.965,2,0,Queens
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,No,31-60$,0-12 months,50.8,2,1,The Bronx
9229-RQABD,Male,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,23.75,424.5,No,No,0-30$,13-24 months,23.583333333333332,2,0,Manhattan
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,No,61-90$,0-12 months,62.35,3,2,Queens
5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,No,61-90$,49-72 months,76.13362068965517,6,4,The Bronx
6284-KMNUF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,No,91-120$,49-72 months,94.11785714285715,5,3,Brooklyn
9689-PTNPG,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,No,61-90$,0-12 months,72.275,2,1,Brooklyn
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,No,61-90$,25-48 months,76.4984375,3,1,Queens
6229-UOLQL,Male,0,Yes,Yes,56,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,No,31-60$,49-72 months,51.51607142857143,4,4,Brooklyn
2362-IBOOY,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,No,61-90$,25-48 months,84.72638888888889,3,1,Brooklyn
3137-LUPIX,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,No,61-90$,0-12 months,63.25,4,2,Manhattan
0843-WTBXE,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,No,61-90$,49-72 months,85.23113207547169,3,1,Queens
6143-JQKEA,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,No,31-60$,0-12 months,43.62,1,0,Queens
8676-OOQEJ,Male,0,No,No,4,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,No,31-60$,0-12 months,29.6,1,1,Staten Island
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,Yes,No,0-30$,0-12 months,19.9,1,0,Manhattan
9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,No,61-90$,49-72 months,71.56078431372549,1,0,The Bronx
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,Yes,91-120$,0-12 months,100.0125,5,3,Brooklyn
8124-NZVGJ,Female,0,No,No,6,No,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,No,31-60$,0-12 months,42.6,3,3,Manhattan
2162-FRZAA,Male,0,Yes,Yes,63,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,No,31-60$,49-72 months,38.01666666666667,3,3,The Bronx
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,No,61-90$,0-12 months,70.6,1,0,Manhattan
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,No,91-120$,25-48 months,105.90729166666667,6,4,Manhattan
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,No,61-90$,0-12 months,77.92,2,1,Queens
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.1,644.5,No,No,0-30$,25-48 months,18.414285714285715,1,0,Brooklyn
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,No,61-90$,0-12 months,87.25,3,2,Queens
3936-QQFLL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,39.3,No,No,0-30$,0-12 months,19.65,1,0,Queens
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.75,989.05,No,No,0-30$,49-72 months,19.781,1,0,The Bronx
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,No,61-90$,25-48 months,72.9121212121212,1,0,Brooklyn
5124-EOGYE,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,638.55,No,No,0-30$,25-48 months,20.598387096774193,1,0,Staten Island
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,191.1,No,No,0-30$,0-12 months,21.233333333333334,1,0,Staten Island
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,No,61-90$,49-72 months,83.77870370370371,7,5,Brooklyn
